"annotation_id","annotator","comment","commonsense","created_at","id","lead_time","platform","sarcasm","sentiment","updated_at","video_core_content","video_highlight","video_id","video_target_sentiment","video_title","video_url"
12,"1","bình thường nghe nhạc mấy bài kéo dài 3 phút kiểu này thấy nó quá ngắn mà nghe cái này 2 phút như đã nghe cả tiếng mà chưa hết đủ hiểu bài này nó dở tới mức nào khiến tôi mất hết kiên nhẫn ngồi coi","Bình luận này sử dụng phép so sánh thời gian để nhấn mạnh sự nhàm chán hoặc thiếu hấp dẫn của tiết mục. Ca khúc 'Giấy ghi chú tâm nguyện' có độ dài khoảng 2 phút 30 giây, ngắn hơn nhiều so với các bài hát pop thông thường (thường từ 3 đến 4 phút).","2026-05-30T09:20:49.047456Z",13,27.905,"youtube","Không mỉa mai","Tiêu cực","2026-05-30T09:20:49.047476Z","Màn trình diễn ca khúc 'Giấy ghi chú tâm nguyện' ngọt ngào và trẻ trung của nhóm nghệ sĩ Lý Tiểu Nhiễm, Đường Nghệ Hân và Vương Mông tại vòng Công diễn 1 của chương trình thực tế 'Chị Đẹp Đạp Gió 2026'. Giới thiệu các thành viên trong đội hình (Lý Tiểu Nhiễm, Đường Nghệ Hân, Vương Mông), ý tưởng dàn dựng sân khấu lấy cảm hứng thanh xuân và quá trình luyện tập vất vả trước giờ G. Mở đầu tiết mục với giai điệu nhẹ nhàng, các nghệ sĩ xuất hiện rạng rỡ trong trang phục dễ thương, mang lại không khí trong trẻo và hoài niệm cho khán giả. Đoạn cao trào của ca khúc phô diễn sự kết hợp giọng hát hòa quyện, vũ đạo đồng đều và các khoảnh khắc tương tác ngọt ngào giữa các tỷ tỷ trên sân khấu. Phần kết thúc tiết mục trong tiếng reo hò cổ vũ của khán giả tại trường quay, nhận xét từ ban giám khảo và màn reaction đầy hào hứng của các nghệ sĩ khác từ phòng chờ.","Sự kết hợp giữa các nghệ sĩ Lý Tiểu Nhiễm, Đường Nghệ Hân; phong cách biểu diễn trẻ trung, mang tính giải trí thuần túy.","yM8XxAwUM_M","positive","GIẤY GHI CHÚ TÂM NGUYỆN","https://www.youtube.com/watch?v=yM8XxAwUM_M"
13,"1","tối nay city khó ăn chè lắm","'Ăn chè' là tiếng lóng chỉ việc giành chiến thắng dễ dàng, thường dùng trong bóng đá. Manchester City (City) là đối thủ cạnh tranh trực tiếp với Arsenal trong cuộc đua vô địch Premier League mùa giải này.","2026-05-30T09:21:06.148875Z",14,16.788,"youtube","Có mỉa mai","Tiêu cực","2026-05-30T09:21:06.148891Z","Diễn biến toàn bộ trận đấu bóng đá kịch tính giữa Arsenal và Bournemouth. Arsenal (đội cửa trên) được kỳ vọng sẽ giành chiến thắng dễ dàng nhưng đã vấp phải sự kháng cự mãnh liệt và suýt bị cầm hòa hoặc thua, gây tâm lý căng thẳng tột độ cho người hâm mộ trước khi có màn lội ngược dòng may mắn. Arsenal kiểm soát hoàn toàn thế trận trong hiệp 1, dồn ép đối thủ và nhanh chóng có bàn thắng vươn lên dẫn trước nhờ sự áp đảo của hàng công. Bournemouth bất ngờ vùng lên mạnh mẽ vào đầu hiệp 2, khai thác các lỗ hổng phòng ngự bất cẩn của Arsenal để ghi bàn gỡ hòa khiến thế trận đảo chiều. Trận đấu được đẩy lên đỉnh điểm với một pha thổi penalty đầy tranh cãi từ trọng tài, tạo ra làn sóng phản đối dữ dội từ ban huấn luyện và cầu thủ Arsenal. Những phút bù giờ cuối cùng đầy nghẹt thở, Arsenal ghi được bàn thắng quý như vàng để ấn định chiến thắng sát nút đầy chật vật, giải tỏa áp lực nhưng để lại nhiều hoài nghi về phong độ phòng ngự.","Những sai lầm phòng ngự của Arsenal, pha penalty gây tranh cãi và cú lội ngược dòng đầy may mắn/khó khăn của đội chủ nhà.","5Augh75jX6g","negative","HIGHLIGHTS: ARSENAL - BOURNEMOUTH","https://www.youtube.com/watch?v=5Augh75jX6g"
14,"1","người ta thì đổi chiều cao lấy giọng hát còn mấy mẹ này đổi giọng hát lấy nhan sắc hay gì với","'Mấy mẹ này' là cách gọi thân mật, không chính thức, dành cho nhóm nghệ sĩ nữ trong video. 'Đổi giọng hát lấy nhan sắc' là một cách diễn đạt chỉ việc tập trung vào ngoại hình hơn là tài năng âm nhạc, thường được dùng để chỉ những nghệ sĩ có vẻ ngoài thu hút nhưng không được đánh giá cao về kỹ năng.","2026-05-30T09:22:11.608128Z",15,65.185,"youtube","Không mỉa mai","Tiêu cực","2026-05-30T09:22:11.608145Z","Màn trình diễn ca khúc 'Giấy ghi chú tâm nguyện' ngọt ngào và trẻ trung của nhóm nghệ sĩ Lý Tiểu Nhiễm, Đường Nghệ Hân và Vương Mông tại vòng Công diễn 1 của chương trình thực tế 'Chị Đẹp Đạp Gió 2026'. Giới thiệu các thành viên trong đội hình (Lý Tiểu Nhiễm, Đường Nghệ Hân, Vương Mông), ý tưởng dàn dựng sân khấu lấy cảm hứng thanh xuân và quá trình luyện tập vất vả trước giờ G. Mở đầu tiết mục với giai điệu nhẹ nhàng, các nghệ sĩ xuất hiện rạng rỡ trong trang phục dễ thương, mang lại không khí trong trẻo và hoài niệm cho khán giả. Đoạn cao trào của ca khúc phô diễn sự kết hợp giọng hát hòa quyện, vũ đạo đồng đều và các khoảnh khắc tương tác ngọt ngào giữa các tỷ tỷ trên sân khấu. Phần kết thúc tiết mục trong tiếng reo hò cổ vũ của khán giả tại trường quay, nhận xét từ ban giám khảo và màn reaction đầy hào hứng của các nghệ sĩ khác từ phòng chờ.","Sự kết hợp giữa các nghệ sĩ Lý Tiểu Nhiễm, Đường Nghệ Hân; phong cách biểu diễn trẻ trung, mang tính giải trí thuần túy.","yM8XxAwUM_M","positive","GIẤY GHI CHÚ TÂM NGUYỆN","https://www.youtube.com/watch?v=yM8XxAwUM_M"
15,"1","tránh xa tình yêu thì tôi là mình nữ an tĩnh nhé :face_holding_back_tears:","'Mình nữ an tĩnh' là cách nói nhấn mạnh việc tự nhận mình là người phụ nữ điềm tĩnh, bình thản. Biểu tượng :face_holding_back_tears: là emoji thể hiện sự cố gắng kìm nén cảm xúc, thường dùng khi muốn tỏ ra mạnh mẽ nhưng vẫn có chút buồn.","2026-05-30T09:25:00.767520Z",16,168.913,"tiktok","Không mỉa mai","Trung lập","2026-05-30T09:25:00.767536Z","Video sử dụng các meme mèo được cắt ghép trên nền bối cảnh ban công để mô tả những trạng thái cảm xúc thay đổi của một cô gái trong mối quan hệ lâu dài. Một nhân vật mèo đại diện cho “tôi” đứng khá tĩnh, trong khi nhân vật mèo còn lại đại diện cho “ẻm” thay đổi liên tục qua nhiều biểu cảm và hành động. Text overlay mở đầu bằng câu “Pov: Quen nhau đủ lâu để thấy đủ nhân cách của em”, sau đó là các câu thoại như “A có iu pe hăm?”, “Đêm nay anh là của tôiiii”, “Hình như anh hết thương em rùi!” và “Biến đi thằng choá”. Video không có người thật xuất hiện, toàn bộ diễn biến dựa trên hình mèo, text và hiệu ứng âm thanh. Âm thanh thay đổi theo từng phân cảnh, gồm tiếng cười, tiếng khóc, âm thanh trẻ con và các hiệu ứng hành động ở đoạn cuối.","Meme mèo trên nền ban công; nhân vật “tôi” đứng yên còn nhân vật “ẻm” thay đổi liên tục; text overlay dùng teencode và câu thoại tình cảm; hiệu ứng âm thanh chuyển nhanh theo từng trạng thái.","7628876598191623432","positive","Là sao nữaaa. ...","https://www.tiktok.com/@bbs.house/video/7628876598191623432?is_from_webapp=1"
16,"1","có phở vậy không","'Có phở vậy không' là câu hỏi ám chỉ việc tình huống trong video có giống như một bát phở (món ăn phổ biến của Việt Nam) với nhiều thành phần và hương vị phức tạp. Video mô tả các trạng thái cảm xúc khác nhau của nhân vật 'ẻm' qua meme mèo và text overlay.","2026-05-30T09:27:10.345095Z",17,129.284,"tiktok","Không mỉa mai","Trung lập","2026-05-30T09:27:10.345111Z","Video sử dụng các meme mèo được cắt ghép trên nền bối cảnh ban công để mô tả những trạng thái cảm xúc thay đổi của một cô gái trong mối quan hệ lâu dài. Một nhân vật mèo đại diện cho “tôi” đứng khá tĩnh, trong khi nhân vật mèo còn lại đại diện cho “ẻm” thay đổi liên tục qua nhiều biểu cảm và hành động. Text overlay mở đầu bằng câu “Pov: Quen nhau đủ lâu để thấy đủ nhân cách của em”, sau đó là các câu thoại như “A có iu pe hăm?”, “Đêm nay anh là của tôiiii”, “Hình như anh hết thương em rùi!” và “Biến đi thằng choá”. Video không có người thật xuất hiện, toàn bộ diễn biến dựa trên hình mèo, text và hiệu ứng âm thanh. Âm thanh thay đổi theo từng phân cảnh, gồm tiếng cười, tiếng khóc, âm thanh trẻ con và các hiệu ứng hành động ở đoạn cuối.","Meme mèo trên nền ban công; nhân vật “tôi” đứng yên còn nhân vật “ẻm” thay đổi liên tục; text overlay dùng teencode và câu thoại tình cảm; hiệu ứng âm thanh chuyển nhanh theo từng trạng thái.","7628876598191623432","positive","Là sao nữaaa. ...","https://www.tiktok.com/@bbs.house/video/7628876598191623432?is_from_webapp=1"
17,"1","bài phạt góc của anh phú hết tác dụng :grinning_face_with_sweat:","'Bài phạt góc' trong bóng đá là tình huống khi cầu thủ thực hiện phạt góc (corner kick) để tạo cơ hội ghi bàn. 'Anh Phú' là cầu thủ Bukayo Saka của Arsenal, người thực hiện phạt góc trong trận đấu này nhưng không tạo ra kết quả mong muốn.","2026-05-30T09:28:34.740520Z",18,84.093,"youtube","Không mỉa mai","Trung lập","2026-05-30T09:28:34.740537Z","Diễn biến toàn bộ trận đấu bóng đá kịch tính giữa Arsenal và Bournemouth. Arsenal (đội cửa trên) được kỳ vọng sẽ giành chiến thắng dễ dàng nhưng đã vấp phải sự kháng cự mãnh liệt và suýt bị cầm hòa hoặc thua, gây tâm lý căng thẳng tột độ cho người hâm mộ trước khi có màn lội ngược dòng may mắn. Arsenal kiểm soát hoàn toàn thế trận trong hiệp 1, dồn ép đối thủ và nhanh chóng có bàn thắng vươn lên dẫn trước nhờ sự áp đảo của hàng công. Bournemouth bất ngờ vùng lên mạnh mẽ vào đầu hiệp 2, khai thác các lỗ hổng phòng ngự bất cẩn của Arsenal để ghi bàn gỡ hòa khiến thế trận đảo chiều. Trận đấu được đẩy lên đỉnh điểm với một pha thổi penalty đầy tranh cãi từ trọng tài, tạo ra làn sóng phản đối dữ dội từ ban huấn luyện và cầu thủ Arsenal. Những phút bù giờ cuối cùng đầy nghẹt thở, Arsenal ghi được bàn thắng quý như vàng để ấn định chiến thắng sát nút đầy chật vật, giải tỏa áp lực nhưng để lại nhiều hoài nghi về phong độ phòng ngự.","Những sai lầm phòng ngự của Arsenal, pha penalty gây tranh cãi và cú lội ngược dòng đầy may mắn/khó khăn của đội chủ nhà.","5Augh75jX6g","negative","HIGHLIGHTS: ARSENAL - BOURNEMOUTH","https://www.youtube.com/watch?v=5Augh75jX6g"
18,"1","oog picasso yêu lắm vãi lồn","'Oog' là cách viết tắt của từ 'Oh God' (Oh Chúa), thường được dùng để thể hiện sự ngạc nhiên hoặc thích thú. Picasso là một trong những danh họa nổi tiếng nhất thế giới, với cuộc đời và sự nghiệp nghệ thuật đầy biến động và tranh cãi.","2026-05-30T09:29:06.183292Z",19,30.901,"youtube","Không mỉa mai","Trung lập","2026-05-30T09:29:06.183308Z","Video hoạt hình vẽ tay mang phong cách hài hước và châm biếm, kể về cuộc đời, sự nghiệp nghệ thuật vĩ đại đan xen với cuộc sống tình cảm vô cùng phức tạp, đào hoa và đầy scandal của danh họa người Tây Ban Nha Pablo Picasso. Giới thiệu xuất thân, thời thơ ấu và tài năng hội họa thiên bẩm bộc lộ từ rất sớm của Picasso, tạo tiền đề cho hành trình trở thành danh họa thế giới. Quá trình sáng tạo nghệ thuật qua các thời kỳ mang tính bước ngoặt lịch sử: Thời kỳ Xanh lam (Blue Period), Thời kỳ Hoa hồng (Rose Period) và đỉnh cao là việc đồng sáng lập trường phái Lập thể (Cubism). Đi sâu vào góc khuất đời tư, thói trăng hoa 'thay người yêu như thay áo', các mối quan hệ tình cảm phức tạp và những vụ bê bối 'cắm sừng' chấn động của ông. Tóm tắt di sản nghệ thuật khổng lồ nhưng đầy tranh cãi của Picasso, cùng góc nhìn mỉa mai của hậu thế về sự tương phản lớn giữa tài năng kiệt xuất và nhân cách đời tư.","Giải thích về trường phái lập thể, các giai đoạn nghệ thuật (Xanh lam, Hoa hồng) và thói đa tình, ""cắm sừng"" của Picasso.","HyDxRTBnwNM","neutral","Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô","https://www.youtube.com/watch?v=HyDxRTBnwNM"
19,"1","em cố diễn là được lên lớp rồi :loudly_crying_face:","'Cố diễn' là từ lóng mạng có nghĩa là cố gắng nói dối hoặc giả vờ để che giấu sự thật. Trong hệ thống giáo dục Việt Nam, việc học sinh được lên lớp phụ thuộc vào kết quả học tập và đánh giá của giáo viên, không chỉ dựa vào một tình huống cụ thể như trong phóng sự.","2026-05-30T09:30:19.795692Z",20,73.363,"tiktok","Không mỉa mai","Trung lập","2026-05-30T09:30:19.795709Z","Video là bản cắt ghép từ một phóng sự lớp học tiểu học trong giờ ăn bán trú. Trong đoạn đầu, cô giáo nói rằng bé Phương Anh không ăn được thịt gà nên gọi bé lên chia canh cho các bạn. Sau đó, ở phần phỏng vấn, phóng viên hỏi bé có ăn được thịt gà không và bé trả lời là có. Video dùng các đoạn zoom cận cảnh vào biểu cảm của bé, chuyển sang tông đen trắng ở cuối và thêm nhạc nền kiểu điều tra để tăng cảm giác kịch tính. Text overlay gồm các câu như “Mong VTV theo dõi năm nay bạn Phương Anh có được lên lớp không?”, “Ủa?” và “Có ạ”. Nội dung tập trung vào sự khác biệt giữa lời cô giáo nói và câu trả lời trực tiếp của học sinh trong phóng sự.","Bối cảnh lớp học giờ ăn bán trú; cô giáo gọi bé Phương Anh đi chia canh; phóng viên phỏng vấn bé về việc ăn thịt gà; text overlay nhấn mạnh câu “Ủa?” và “Có ạ”; cuối video có nhạc nền kịch tính.","7628064166992973077","neutral","Con có ăn được thịt gà không?","https://www.tiktok.com/@saigondailytrending/video/7628064166992973077?is_from_webapp=1"
20,"1","nghĩ tới rửa bát đĩa thôi đã sợ rồi :face_with_tears_of_joy: :face_with_tears_of_joy:","Biểu tượng cảm xúc ':face_with_tears_of_joy:' là cách thể hiện trạng thái cười đến chảy nước mắt. 'Rửa bát đĩa' là công việc dọn dẹp sau khi ăn uống, thường được coi là công việc vất vả và nhàm chán trong ngành dịch vụ ăn uống.","2026-05-30T09:30:52.634542Z",21,2.466,"tiktok","Có mỉa mai","Tích cực","2026-05-30T09:31:02.809385Z","Video kể lại câu chuyện về quán lẩu gà Mạc Thị ở Phật Sơn, Quảng Đông, Trung Quốc bỗng trở nên nổi tiếng và thu hút rất đông khách. Ông chủ quán nhiều lần khuyên khách đừng đến vì quán quá đông, nhưng lượng khách vẫn tăng khiến cả gia đình phải tham gia hỗ trợ phục vụ. Video cho thấy cảnh khách xếp hàng, bãi xe đông, con cái của chủ quán chặt gà, ghi đơn và chính quyền địa phương hỗ trợ cải thiện đường sá để đón khách du lịch. Giọng đọc tiếng Việt kể lại câu chuyện với nhịp nhanh, nhấn mạnh việc một quán ăn bình dân bỗng trở thành điểm đến nổi bật. Text overlay dùng chữ in hoa để nêu các chi tiết như “không ngon đâu đừng đến” và “con trai lái Land Rover vẫn phải về chặt gà”.","Quán ăn bình dân ở Quảng Đông đông khách bất ngờ; ông chủ khuyên khách không đến nhưng quán vẫn quá tải; gia đình chủ quán tham gia phục vụ; chính quyền hỗ trợ làm đường và điều phối du lịch địa phương.","7628192889352293653","neutral","Khổ chú","https://www.tiktok.com/@beatnow275/video/7628192889352293653?is_from_webapp=1"
21,"1","vui vãi lồn :face_with_tears_of_joy: :grinning_face_with_sweat:","'Vui vãi lồn' là một cách nói lóng mạng để diễn tả sự vui mừng hoặc hài lòng đến mức không thể kiểm soát được. Quán lẩu gà Mạc Thị đã trở thành một điểm đến nổi tiếng, thu hút đông đảo khách du lịch và tạo nên một hiện tượng văn hóa đặc biệt.","2026-05-30T09:31:21.194024Z",22,12.616,"tiktok","Không mỉa mai","Tích cực","2026-05-30T09:31:21.194040Z","Video kể lại câu chuyện về quán lẩu gà Mạc Thị ở Phật Sơn, Quảng Đông, Trung Quốc bỗng trở nên nổi tiếng và thu hút rất đông khách. Ông chủ quán nhiều lần khuyên khách đừng đến vì quán quá đông, nhưng lượng khách vẫn tăng khiến cả gia đình phải tham gia hỗ trợ phục vụ. Video cho thấy cảnh khách xếp hàng, bãi xe đông, con cái của chủ quán chặt gà, ghi đơn và chính quyền địa phương hỗ trợ cải thiện đường sá để đón khách du lịch. Giọng đọc tiếng Việt kể lại câu chuyện với nhịp nhanh, nhấn mạnh việc một quán ăn bình dân bỗng trở thành điểm đến nổi bật. Text overlay dùng chữ in hoa để nêu các chi tiết như “không ngon đâu đừng đến” và “con trai lái Land Rover vẫn phải về chặt gà”.","Quán ăn bình dân ở Quảng Đông đông khách bất ngờ; ông chủ khuyên khách không đến nhưng quán vẫn quá tải; gia đình chủ quán tham gia phục vụ; chính quyền hỗ trợ làm đường và điều phối du lịch địa phương.","7628192889352293653","neutral","Khổ chú","https://www.tiktok.com/@beatnow275/video/7628192889352293653?is_from_webapp=1"
22,"1","không bằng 1 gốc của trang pháp ln á mà tôi cũng lạy","'Trang Pháp Ln' là tên nhóm nhạc gồm ba thành viên: Lý Tiểu Nhiễm, Đường Nghệ Hân và Vương Mông, nổi tiếng với ca khúc 'Giấy ghi chú tâm nguyện'. Nhóm này được biết đến với phong cách âm nhạc nhẹ nhàng, mang tính chất hoài niệm và thanh xuân.","2026-05-30T09:31:58.925384Z",23,37.421,"youtube","Không mỉa mai","Tiêu cực","2026-05-30T09:31:58.925400Z","Màn trình diễn ca khúc 'Giấy ghi chú tâm nguyện' ngọt ngào và trẻ trung của nhóm nghệ sĩ Lý Tiểu Nhiễm, Đường Nghệ Hân và Vương Mông tại vòng Công diễn 1 của chương trình thực tế 'Chị Đẹp Đạp Gió 2026'. Giới thiệu các thành viên trong đội hình (Lý Tiểu Nhiễm, Đường Nghệ Hân, Vương Mông), ý tưởng dàn dựng sân khấu lấy cảm hứng thanh xuân và quá trình luyện tập vất vả trước giờ G. Mở đầu tiết mục với giai điệu nhẹ nhàng, các nghệ sĩ xuất hiện rạng rỡ trong trang phục dễ thương, mang lại không khí trong trẻo và hoài niệm cho khán giả. Đoạn cao trào của ca khúc phô diễn sự kết hợp giọng hát hòa quyện, vũ đạo đồng đều và các khoảnh khắc tương tác ngọt ngào giữa các tỷ tỷ trên sân khấu. Phần kết thúc tiết mục trong tiếng reo hò cổ vũ của khán giả tại trường quay, nhận xét từ ban giám khảo và màn reaction đầy hào hứng của các nghệ sĩ khác từ phòng chờ.","Sự kết hợp giữa các nghệ sĩ Lý Tiểu Nhiễm, Đường Nghệ Hân; phong cách biểu diễn trẻ trung, mang tính giải trí thuần túy.","yM8XxAwUM_M","positive","GIẤY GHI CHÚ TÂM NGUYỆN","https://www.youtube.com/watch?v=yM8XxAwUM_M"
23,"1","Lại chung kỳ bu :face_with_tears_of_joy: :face_with_tears_of_joy:","'Chung kỳ bu' là cách viết tắt của cụm từ 'chung kết kỳ bự', một cách nói phóng đại để chỉ những trận đấu quan trọng hoặc căng thẳng. Biểu tượng :face_with_tears_of_joy: là emoji thể hiện sự cười ra nước mắt, thường dùng để diễn tả cảm giác buồn cười hoặc giải tỏa sau tình huống kịch tính.","2026-05-30T09:32:28.052593Z",24,28.816,"youtube","Có mỉa mai","Tiêu cực","2026-05-30T09:32:28.052608Z","Diễn biến toàn bộ trận đấu bóng đá kịch tính giữa Arsenal và Bournemouth. Arsenal (đội cửa trên) được kỳ vọng sẽ giành chiến thắng dễ dàng nhưng đã vấp phải sự kháng cự mãnh liệt và suýt bị cầm hòa hoặc thua, gây tâm lý căng thẳng tột độ cho người hâm mộ trước khi có màn lội ngược dòng may mắn. Arsenal kiểm soát hoàn toàn thế trận trong hiệp 1, dồn ép đối thủ và nhanh chóng có bàn thắng vươn lên dẫn trước nhờ sự áp đảo của hàng công. Bournemouth bất ngờ vùng lên mạnh mẽ vào đầu hiệp 2, khai thác các lỗ hổng phòng ngự bất cẩn của Arsenal để ghi bàn gỡ hòa khiến thế trận đảo chiều. Trận đấu được đẩy lên đỉnh điểm với một pha thổi penalty đầy tranh cãi từ trọng tài, tạo ra làn sóng phản đối dữ dội từ ban huấn luyện và cầu thủ Arsenal. Những phút bù giờ cuối cùng đầy nghẹt thở, Arsenal ghi được bàn thắng quý như vàng để ấn định chiến thắng sát nút đầy chật vật, giải tỏa áp lực nhưng để lại nhiều hoài nghi về phong độ phòng ngự.","Những sai lầm phòng ngự của Arsenal, pha penalty gây tranh cãi và cú lội ngược dòng đầy may mắn/khó khăn của đội chủ nhà.","5Augh75jX6g","negative","HIGHLIGHTS: ARSENAL - BOURNEMOUTH","https://www.youtube.com/watch?v=5Augh75jX6g"
24,"1","ảnh basic quá ha gì cũng hát","'Basic' trong văn hóa mạng thường chỉ những thứ phổ biến, không có gì đặc biệt hoặc quá điển hình. 'Hà gì cũng hát' là cách nói chỉ việc hát theo một cách đơn giản, không có sáng tạo. Justin Bieber và The Kid LAROI đã tạo ra nhiều biến thể và phong cách biểu diễn khác nhau trong ca khúc 'Stay' tại Coachella.","2026-05-30T09:33:25.438097Z",25,57.115,"tiktok","Không mỉa mai","Tích cực","2026-05-30T09:33:25.438114Z","Video tổng hợp các phân cảnh biểu diễn ca khúc “Stay” của Justin Bieber và The Kid LAROI tại lễ hội âm nhạc Coachella. Hình ảnh chủ yếu là sân khấu lớn, ánh sáng mạnh, đám đông khán giả và hai nghệ sĩ di chuyển, hát, nhảy, tương tác với khán giả. Video sử dụng định dạng chia đôi màn hình để hiển thị nhiều góc quay của buổi diễn. Text overlay viết hoa toàn bộ, nhấn mạnh việc cộng đồng mạng dành sự yêu thích đặc biệt cho hai nghệ sĩ và ca khúc này. Voiceover tiếng Việt có giọng đọc hào hứng, lặp lại nội dung chính của text overlay; âm thanh nền là phần trình diễn live của bài hát “Stay”.","Sân khấu Coachella đông khán giả; hai nghệ sĩ biểu diễn ca khúc “Stay”; split-screen nhiều góc quay; voiceover tiếng Việt khen màn trình diễn; nhạc nền là âm thanh live tiếng Anh.","7628089059503590677","positive","Chịu lên sân khấu hát gì cũng được ...","https://www.tiktok.com/@odayconhacbymznews/video/7628089059503590677?is_from_webapp=1"
