"annotation_id","annotator","comment","commonsense","created_at","id","lead_time","platform","sarcasm","sentiment","updated_at","video_core_content","video_highlight","video_id","video_target_sentiment","video_title","video_url"
37,"1","gia đình","'Gia đình' ở đây có thể ám chỉ đến hoàn cảnh gia đình của bé Phương Anh, bao gồm các yếu tố như điều kiện kinh tế, giáo dục, hoặc hỗ trợ từ gia đình trong việc giải quyết vấn đề học tập.","2026-05-30T09:42:13.024792Z",38,6.217,"tiktok","Không mỉa mai","Trung lập","2026-05-30T09:42:13.024807Z","Video là bản cắt ghép từ một phóng sự lớp học tiểu học trong giờ ăn bán trú. Trong đoạn đầu, cô giáo nói rằng bé Phương Anh không ăn được thịt gà nên gọi bé lên chia canh cho các bạn. Sau đó, ở phần phỏng vấn, phóng viên hỏi bé có ăn được thịt gà không và bé trả lời là có. Video dùng các đoạn zoom cận cảnh vào biểu cảm của bé, chuyển sang tông đen trắng ở cuối và thêm nhạc nền kiểu điều tra để tăng cảm giác kịch tính. Text overlay gồm các câu như “Mong VTV theo dõi năm nay bạn Phương Anh có được lên lớp không?”, “Ủa?” và “Có ạ”. Nội dung tập trung vào sự khác biệt giữa lời cô giáo nói và câu trả lời trực tiếp của học sinh trong phóng sự.","Bối cảnh lớp học giờ ăn bán trú; cô giáo gọi bé Phương Anh đi chia canh; phóng viên phỏng vấn bé về việc ăn thịt gà; text overlay nhấn mạnh câu “Ủa?” và “Có ạ”; cuối video có nhạc nền kịch tính.","7628064166992973077","neutral","Con có ăn được thịt gà không?","https://www.tiktok.com/@saigondailytrending/video/7628064166992973077?is_from_webapp=1"
38,"1","bệnh cũ tái phát arsenal không xứng đáng vô địch huấn luyện viên chưa đủ tầm","'Bệnh cũ tái phát' là một cách nói chỉ việc một vấn đề hoặc lỗi lầm đã từng xảy ra trước đó lại xuất hiện trở lại. Arsenal từng giành chức vô địch Premier League vào năm 2001-2002 và 2003-2004, nhưng sau đó đã không thể duy trì thành tích cao trong nhiều mùa giải liên tiếp. Huấn luyện viên Mikel Arteta được bổ nhiệm vào năm 2019 và đã dẫn dắt Arsenal giành chức vô địch FA Cup vào năm 2020.","2026-05-30T09:42:22.692512Z",39,9.38,"youtube","Không mỉa mai","Tiêu cực","2026-05-30T09:42:22.692527Z","Diễn biến toàn bộ trận đấu bóng đá kịch tính giữa Arsenal và Bournemouth. Arsenal (đội cửa trên) được kỳ vọng sẽ giành chiến thắng dễ dàng nhưng đã vấp phải sự kháng cự mãnh liệt và suýt bị cầm hòa hoặc thua, gây tâm lý căng thẳng tột độ cho người hâm mộ trước khi có màn lội ngược dòng may mắn. Arsenal kiểm soát hoàn toàn thế trận trong hiệp 1, dồn ép đối thủ và nhanh chóng có bàn thắng vươn lên dẫn trước nhờ sự áp đảo của hàng công. Bournemouth bất ngờ vùng lên mạnh mẽ vào đầu hiệp 2, khai thác các lỗ hổng phòng ngự bất cẩn của Arsenal để ghi bàn gỡ hòa khiến thế trận đảo chiều. Trận đấu được đẩy lên đỉnh điểm với một pha thổi penalty đầy tranh cãi từ trọng tài, tạo ra làn sóng phản đối dữ dội từ ban huấn luyện và cầu thủ Arsenal. Những phút bù giờ cuối cùng đầy nghẹt thở, Arsenal ghi được bàn thắng quý như vàng để ấn định chiến thắng sát nút đầy chật vật, giải tỏa áp lực nhưng để lại nhiều hoài nghi về phong độ phòng ngự.","Những sai lầm phòng ngự của Arsenal, pha penalty gây tranh cãi và cú lội ngược dòng đầy may mắn/khó khăn của đội chủ nhà.","5Augh75jX6g","negative","HIGHLIGHTS: ARSENAL - BOURNEMOUTH","https://www.youtube.com/watch?v=5Augh75jX6g"
39,"1","comeback rất rỡ ỉa đúng chính xác vào những người ngu thật giả ngu","'Rỡ ỉa' là lỗi gõ phím của từ 'rởm đời', một tiếng lóng chỉ những người giả tạo, thiếu chân thật hoặc hành xử ngu ngốc. JVevermind là một trong những vlogger đời đầu tại Việt Nam, nổi tiếng với các video phân tích sâu sắc về văn hóa mạng và xã hội.","2026-05-30T09:43:07.494962Z",40,44.57,"youtube","Không mỉa mai","Tiêu cực","2026-05-30T09:43:07.494979Z","Góc nhìn chiêm nghiệm sâu sắc và thẳng thắn của vlogger đời đầu JVevermind về thực trạng đen tối, sự độc hại của mạng xã hội hiện đại, nơi con người bị thao túng bởi thế giới ảo, drama dàn dựng và các hệ thống điều hướng dư luận. Đặt vấn đề về sự thay đổi tiêu cực của mạng xã hội: từ một không gian kết nối bạn bè thuần túy trở thành nơi sản sinh văn hóa 'phông bạt', sống ảo và cuồng si danh vọng giả tạo. Chỉ trích trực diện các vụ tạo scandal, dàn dựng drama tinh vi của những người nổi tiếng (như Phạm Thoại, Thủy Tiên) nhằm thâu tóm sự chú ý của đám đông để trục lợi truyền thông. Phân tích cơ chế kỹ thuật đứng sau hậu trường mạng xã hội, giải thích cách các hệ thống bot AI, tài khoản ảo (clone) và đội ngũ seeding được dùng để kích động tranh cãi, định hướng dư luận và thao túng tâm lý người dùng. Đưa ra lời khuyên mang tính triết lý về cách bảo vệ sức khỏe tinh thần, học cách 'ngừng quan tâm' trước những thị phi vô bổ để tìm lại giá trị sống đích thực ngoài đời thực.","Chỉ trích các vụ drama của Phạm Thoại, Thủy Tiên; giải thích cách bot AI được dùng để kích động tranh luận và định hướng dư luận.","foeGbXU6pGI","negative","Mạng Xã Hội không còn vui nữa","https://www.youtube.com/watch?v=foeGbXU6pGI"
40,"1","diễn kịch có được tuyển không ạ","'Diễn kịch' trong bình luận chỉ việc đóng vai hoặc biểu diễn một tình huống giả định. Video có phần skit với các động tác nhào lộn và trồng cây chuối của cậu bé, nhưng không nêu rõ liệu khả năng diễn xuất có phải là tiêu chí tuyển dụng hay không.","2026-05-30T09:43:25.564248Z",41,17.733,"tiktok","Có mỉa mai","Tiêu cực","2026-05-30T09:43:25.564305Z","Video là một đoạn talking head kết hợp skit tại khu vực sân trước của quán Muội Coffee. Chủ quán ngồi nói về tiêu chí tuyển dụng của quán, trong khi phía sau có một cậu bé liên tục trồng cây chuối, giữ thăng bằng và nhào lộn. Video cũng cắt sang cảnh một bạn nữ cầm nhiều huy chương vàng, được giới thiệu như một thành viên có thành tích thể thao. Phụ đề tiếng Việt chạy khớp theo lời nói, có highlight các từ khóa chính như “tiêu chí tuyển dụng”, “rất đơn giản”, “hơn 20 cái huy chương”. Góc quay chủ yếu là chính diện người nói, xen kẽ các cảnh cận huy chương và cảnh quay xoay để bắt động tác nhào lộn phía sau. Âm thanh là lời nói trực tiếp tiếng Việt với nhịp kể đều, kèm tiếng động hiện trường trong quán.","Bối cảnh sân trước Muội Coffee; chủ quán nói về tuyển dụng; phía sau có cậu bé nhào lộn; một nhân viên cầm nhiều huy chương vàng; phụ đề tiếng Việt highlight từ khóa theo lời nói.","7628919104874892562","positive","Tuyển dụng nhân sự cho Muội Boutique Retreat =))) ...","https://www.tiktok.com/@trugduccafein/video/7628919104874892562?is_from_webapp=1"
41,"1","rốt","Từ 'rốt' là từ lóng trong tiếng Việt, có nghĩa là 'cuối cùng' hoặc 'đến lúc này'. Trong ngữ cảnh này, bình luận có thể ám chỉ đến kết quả cuối cùng của cảnh quay, khi hai người mẫu gặp khó khăn trong việc hoàn thành nhiệm vụ.","2026-05-30T09:43:33.248527Z",42,7.281,"tiktok","Không mỉa mai","Trung lập","2026-05-30T09:43:33.248547Z","Video là một đoạn cắt từ chương trình thực tế, ghi lại cảnh hai người mẫu Hương Ly và Cao Ngân thực hiện phần quay quảng cáo trong bối cảnh studio phông trắng. Hai nhân vật đứng cạnh nhau, cố gắng đọc lời giới thiệu cho thương hiệu thời trang nhưng nhiều lần nói vấp, dùng sai ý và có cử chỉ khá gượng gạo. Máy quay thường zoom cận vào khuôn mặt lúng túng của hai người mẫu và phản ứng quan sát của giám khảo. Trên màn hình có dòng chữ “Khi tôi và con bạn thân đi đóng quảng cáo”, khiến tình huống được đặt trong bối cảnh đời thường, gần với trải nghiệm của người xem. Âm thanh chủ yếu là lời thoại trực tiếp, với giọng nói ngập ngừng và các khoảng lặng làm nổi bật sự khó xử của cảnh quay.","Bối cảnh studio tối giản; hai người mẫu đọc lời quảng cáo không trôi chảy; giám khảo có phản ứng ngơ ngác; text overlay liên hệ tình huống với trải nghiệm đi quay quảng cáo cùng bạn thân.","7619505128890010901","neutral","Ai ép 2 đứa ?? 🙂","https://www.tiktok.com/@vsface/video/7619505128890010901?is_from_webapp=1"
42,"1","xem lại vẫn hài","'Xem lại vẫn hài' chỉ việc người xem cảm thấy nội dung của JVevermind vẫn giữ được sự hấp dẫn và phong cách đặc trưng sau thời gian dài. JVevermind được biết đến với khả năng kết hợp phân tích xã hội với yếu tố giải trí, tạo nên sự hài hước tự nhiên.","2026-05-30T09:48:02.833463Z",43,269.323,"youtube","Không mỉa mai","Tích cực","2026-05-30T09:48:02.833486Z","Góc nhìn chiêm nghiệm sâu sắc và thẳng thắn của vlogger đời đầu JVevermind về thực trạng đen tối, sự độc hại của mạng xã hội hiện đại, nơi con người bị thao túng bởi thế giới ảo, drama dàn dựng và các hệ thống điều hướng dư luận. Đặt vấn đề về sự thay đổi tiêu cực của mạng xã hội: từ một không gian kết nối bạn bè thuần túy trở thành nơi sản sinh văn hóa 'phông bạt', sống ảo và cuồng si danh vọng giả tạo. Chỉ trích trực diện các vụ tạo scandal, dàn dựng drama tinh vi của những người nổi tiếng (như Phạm Thoại, Thủy Tiên) nhằm thâu tóm sự chú ý của đám đông để trục lợi truyền thông. Phân tích cơ chế kỹ thuật đứng sau hậu trường mạng xã hội, giải thích cách các hệ thống bot AI, tài khoản ảo (clone) và đội ngũ seeding được dùng để kích động tranh cãi, định hướng dư luận và thao túng tâm lý người dùng. Đưa ra lời khuyên mang tính triết lý về cách bảo vệ sức khỏe tinh thần, học cách 'ngừng quan tâm' trước những thị phi vô bổ để tìm lại giá trị sống đích thực ngoài đời thực.","Chỉ trích các vụ drama của Phạm Thoại, Thủy Tiên; giải thích cách bot AI được dùng để kích động tranh luận và định hướng dư luận.","foeGbXU6pGI","negative","Mạng Xã Hội không còn vui nữa","https://www.youtube.com/watch?v=foeGbXU6pGI"
43,"1","nghe thật kinh hoàng","'Nghe thật kinh hoàng' là một phản ứng thể hiện sự sốc hoặc ngạc nhiên trước những thông tin tiêu cực hoặc bất ngờ. Video phân tích của Yo Bae đưa ra nhiều bằng chứng về các hành vi bất đạo đức của gia đình Nala, bao gồm việc bóc lột nhân viên và tạo ra nội dung gây tranh cãi để thu hút sự chú ý.","2026-05-30T09:48:09.921412Z",44,6.764,"youtube","Không mỉa mai","Tiêu cực","2026-05-30T09:48:09.921427Z","Video phân tích và bóc phốt dài gần 1 tiếng của YouTuber Yo Bae, vạch trần một cách hệ thống chuỗi chiêu trò truyền thông, drama bẩn và cách làm marketing bất chấp đạo đức của gia đình Nala (gồm Ông Bố Điên, Tớ Là Lộc, Nàng Mơ) nhằm câu view, tạo tiếng vang thương mại cho khu nghỉ dưỡng của họ. Giới thiệu các thành viên trong gia đình Nala (Lê Hồng Kiên, Lê Xuân Lộc, Trà My) và cách họ xây dựng hình tượng gia đình hạnh phúc nhưng đầy thị phi để thu hút sự chú ý của cộng đồng mạng. Phân tích và đưa ra bằng chứng về các trò lừa dối dư luận như việc Lê Xuân Lộc bất ngờ công khai giới tính là nữ (Thục San) và cách cư xử quá mức thân mật, gây phản cảm giữa các thành viên. Vạch trần các bê bối nội bộ và lùm xùm nhân sự tại khu nghỉ dưỡng của gia đình, bao gồm vụ phốt bớt xén lương nhân viên và chiến dịch tuyển dụng 'tình nguyện viên không lương' mang tính bóc lột. Tổng kết về văn hóa 'ráng tạo nội dung' bất chấp đạo đức gia đình để làm truyền thông thương mại, đồng thời đưa ra lời cảnh báo thức tỉnh cộng đồng mạng trước các chiêu trò dẫn dắt dư luận.","Giả giới tính (Thục San), tin đồn ""luận"" giữa anh em, bóc phốt bớt xén lương và tuyển tình nguyện viên làm không công.","toJjgQgBwx0","negative","Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng","https://www.youtube.com/watch?v=toJjgQgBwx0"
44,"1","thế nó mới đời :fire: :fire: :fire:","Biểu tượng ':fire:' là emoji lửa, thường được dùng để biểu thị sự đồng tình mạnh mẽ hoặc nhấn mạnh tính thời sự, mới mẻ của một vấn đề. Thuật ngữ 'đời' trong văn hóa mạng chỉ sự hiện đại, hợp thời hoặc gây sốc theo cách tích cực.","2026-05-30T09:48:21.635130Z",45,11.458,"youtube","Không mỉa mai","Tích cực","2026-05-30T09:48:21.635148Z","Góc nhìn chiêm nghiệm sâu sắc và thẳng thắn của vlogger đời đầu JVevermind về thực trạng đen tối, sự độc hại của mạng xã hội hiện đại, nơi con người bị thao túng bởi thế giới ảo, drama dàn dựng và các hệ thống điều hướng dư luận. Đặt vấn đề về sự thay đổi tiêu cực của mạng xã hội: từ một không gian kết nối bạn bè thuần túy trở thành nơi sản sinh văn hóa 'phông bạt', sống ảo và cuồng si danh vọng giả tạo. Chỉ trích trực diện các vụ tạo scandal, dàn dựng drama tinh vi của những người nổi tiếng (như Phạm Thoại, Thủy Tiên) nhằm thâu tóm sự chú ý của đám đông để trục lợi truyền thông. Phân tích cơ chế kỹ thuật đứng sau hậu trường mạng xã hội, giải thích cách các hệ thống bot AI, tài khoản ảo (clone) và đội ngũ seeding được dùng để kích động tranh cãi, định hướng dư luận và thao túng tâm lý người dùng. Đưa ra lời khuyên mang tính triết lý về cách bảo vệ sức khỏe tinh thần, học cách 'ngừng quan tâm' trước những thị phi vô bổ để tìm lại giá trị sống đích thực ngoài đời thực.","Chỉ trích các vụ drama của Phạm Thoại, Thủy Tiên; giải thích cách bot AI được dùng để kích động tranh luận và định hướng dư luận.","foeGbXU6pGI","negative","Mạng Xã Hội không còn vui nữa","https://www.youtube.com/watch?v=foeGbXU6pGI"
45,"1","ông này xưa chuyên ca khía như thế nào bây giờ thấy ít ít nhỉ","'Ca khía' là từ lóng chỉ việc hát hay trình bày nhạc với giọng điệu cao, điệu bộ lạ, thường được sử dụng để mô tả phong cách biểu diễn của một số nghệ sĩ nhạc rap hoặc ca nhạc trong những năm 2000-2010. Kênh Vui Vẻ trước đây từng nổi tiếng với các video phân tích, phê bình các xu hướng mạng xã hội bằng giọng điệu hài hước và mỉa mai.","2026-05-30T09:48:44.206431Z",46,22.269,"youtube","Không mỉa mai","Trung lập","2026-05-30T09:48:44.206447Z","Video bình luận mang giọng điệu mỉa mai và hài hước của kênh Vui Vẻ trong 14 phút, tổng hợp và phê phán gay gắt các trào lưu vô tri, nhảm nhí, đần độn và có phần độc hại đang lan truyền mạnh mẽ trên mạng xã hội TikTok và YouTube hiện nay. Liệt kê và châm biếm các trào lưu vô tri nổi bật như trend cố tình 'gửi nhầm ảnh nhạy cảm' rồi xem đó là trò đùa, các thử thách nguy hiểm để câu like và sự thịnh hành của hệ tư tưởng Alpha male lỗi thời. Phân tích sự biến tướng và thương mại hóa quá đà của các trào lưu 'chữa lành' (Healing) giả tạo, đánh vào tâm lý yếu đuối của người trẻ nhằm mục đích trục lợi tài chính. Bóc trần hiện tượng vô đạo đức khi vụ việc đau lòng của chàng trai 'Mèo Béo' bị hàng loạt TikToker, YouTuber lợi dụng cắt ghép, dựng content giả câu view bất chấp nỗi đau của người trong cuộc. Đưa ra lời cảnh báo nghiêm túc về tác hại lâu dài của các nội dung bẩn, vô bổ (nhux Skibidi Toilet) đến tư duy nhận thức của trẻ em, kêu gọi người dùng tỉnh táo thanh lọc không gian mạng.","Phân tích sự biến tướng của trào lưu ""Healing"", vụ việc ""Mèo Béo"" bị lợi dụng câu view, sự ảnh hưởng xấu của content ""bẩn"" tới trẻ em.","fnTfJ130mjw","negative","Tất cả những trend đần độn nhất trên mạng xã hội trong 14 phút","https://www.youtube.com/watch?v=fnTfJ130mjw"
46,"1","2 anh em đã vậy làm sao vô địch cup c1 được coi chung mặt bằng về tay MC","'Cúp C1' là tên gọi cũ của UEFA Champions League. 'MC' là viết tắt của Manchester City, đội bóng đang thống trị bóng đá Anh trong những năm gần đây với lối chơi tấn công và phòng ngự chắc chắn, đồng thời đã vô địch Champions League mùa giải 2022-2023.","2026-05-30T09:49:32.812123Z",47,48.335,"youtube","Có mỉa mai","Tiêu cực","2026-05-30T09:49:32.812139Z","Diễn biến toàn bộ trận đấu bóng đá kịch tính giữa Arsenal và Bournemouth. Arsenal (đội cửa trên) được kỳ vọng sẽ giành chiến thắng dễ dàng nhưng đã vấp phải sự kháng cự mãnh liệt và suýt bị cầm hòa hoặc thua, gây tâm lý căng thẳng tột độ cho người hâm mộ trước khi có màn lội ngược dòng may mắn. Arsenal kiểm soát hoàn toàn thế trận trong hiệp 1, dồn ép đối thủ và nhanh chóng có bàn thắng vươn lên dẫn trước nhờ sự áp đảo của hàng công. Bournemouth bất ngờ vùng lên mạnh mẽ vào đầu hiệp 2, khai thác các lỗ hổng phòng ngự bất cẩn của Arsenal để ghi bàn gỡ hòa khiến thế trận đảo chiều. Trận đấu được đẩy lên đỉnh điểm với một pha thổi penalty đầy tranh cãi từ trọng tài, tạo ra làn sóng phản đối dữ dội từ ban huấn luyện và cầu thủ Arsenal. Những phút bù giờ cuối cùng đầy nghẹt thở, Arsenal ghi được bàn thắng quý như vàng để ấn định chiến thắng sát nút đầy chật vật, giải tỏa áp lực nhưng để lại nhiều hoài nghi về phong độ phòng ngự.","Những sai lầm phòng ngự của Arsenal, pha penalty gây tranh cãi và cú lội ngược dòng đầy may mắn/khó khăn của đội chủ nhà.","5Augh75jX6g","negative","HIGHLIGHTS: ARSENAL - BOURNEMOUTH","https://www.youtube.com/watch?v=5Augh75jX6g"
47,"1","ông bến tre","'Ông Bến Tre' là biệt danh của ông Võ Văn Kiệt, nguyên Thủ tướng Việt Nam, gắn liền với tỉnh Bến Tre. Bình luận này không liên quan trực tiếp đến nội dung video nhưng có thể là một cách diễn đạt ngẫu nhiên hoặc ám chỉ sự kiên nhẫn trong mối quan hệ.","2026-05-30T09:49:50.784828Z",48,17.663,"tiktok","Không mỉa mai","Trung lập","2026-05-30T09:49:50.784844Z","Video sử dụng các meme mèo được cắt ghép trên nền bối cảnh ban công để mô tả những trạng thái cảm xúc thay đổi của một cô gái trong mối quan hệ lâu dài. Một nhân vật mèo đại diện cho “tôi” đứng khá tĩnh, trong khi nhân vật mèo còn lại đại diện cho “ẻm” thay đổi liên tục qua nhiều biểu cảm và hành động. Text overlay mở đầu bằng câu “Pov: Quen nhau đủ lâu để thấy đủ nhân cách của em”, sau đó là các câu thoại như “A có iu pe hăm?”, “Đêm nay anh là của tôiiii”, “Hình như anh hết thương em rùi!” và “Biến đi thằng choá”. Video không có người thật xuất hiện, toàn bộ diễn biến dựa trên hình mèo, text và hiệu ứng âm thanh. Âm thanh thay đổi theo từng phân cảnh, gồm tiếng cười, tiếng khóc, âm thanh trẻ con và các hiệu ứng hành động ở đoạn cuối.","Meme mèo trên nền ban công; nhân vật “tôi” đứng yên còn nhân vật “ẻm” thay đổi liên tục; text overlay dùng teencode và câu thoại tình cảm; hiệu ứng âm thanh chuyển nhanh theo từng trạng thái.","7628876598191623432","positive","Là sao nữaaa. ...","https://www.tiktok.com/@bbs.house/video/7628876598191623432?is_from_webapp=1"
48,"1","nhìn vuốt trưởng xử lý tù vãi lồn chày","'Vuốt trưởng' là từ lóng chỉ cầu thủ tiền vệ (midfielder) trong bóng đá, thường được gọi là 'vuốt' vì vai trò điều khiển và truyền bóng. 'Tù vãi lồn chày' là một cách diễn đạt không chuẩn mực, có thể ám chỉ việc cầu thủ này xử lý bóng kém hiệu quả hoặc sai lầm trong trận đấu. Trong trận đấu này, Arsenal đã gặp nhiều khó khăn trong việc kiểm soát bóng và phòng ngự, đặc biệt là sau bàn thắng gỡ hòa của Bournemouth.","2026-05-30T09:50:33.348807Z",49,42.328,"youtube","Không mỉa mai","Tiêu cực","2026-05-30T09:50:33.348823Z","Diễn biến toàn bộ trận đấu bóng đá kịch tính giữa Arsenal và Bournemouth. Arsenal (đội cửa trên) được kỳ vọng sẽ giành chiến thắng dễ dàng nhưng đã vấp phải sự kháng cự mãnh liệt và suýt bị cầm hòa hoặc thua, gây tâm lý căng thẳng tột độ cho người hâm mộ trước khi có màn lội ngược dòng may mắn. Arsenal kiểm soát hoàn toàn thế trận trong hiệp 1, dồn ép đối thủ và nhanh chóng có bàn thắng vươn lên dẫn trước nhờ sự áp đảo của hàng công. Bournemouth bất ngờ vùng lên mạnh mẽ vào đầu hiệp 2, khai thác các lỗ hổng phòng ngự bất cẩn của Arsenal để ghi bàn gỡ hòa khiến thế trận đảo chiều. Trận đấu được đẩy lên đỉnh điểm với một pha thổi penalty đầy tranh cãi từ trọng tài, tạo ra làn sóng phản đối dữ dội từ ban huấn luyện và cầu thủ Arsenal. Những phút bù giờ cuối cùng đầy nghẹt thở, Arsenal ghi được bàn thắng quý như vàng để ấn định chiến thắng sát nút đầy chật vật, giải tỏa áp lực nhưng để lại nhiều hoài nghi về phong độ phòng ngự.","Những sai lầm phòng ngự của Arsenal, pha penalty gây tranh cãi và cú lội ngược dòng đầy may mắn/khó khăn của đội chủ nhà.","5Augh75jX6g","negative","HIGHLIGHTS: ARSENAL - BOURNEMOUTH","https://www.youtube.com/watch?v=5Augh75jX6g"
49,"1","dạ giấy báo tử của cả lò nhà mình đây","'Giấy báo tử' là một cách nói lóng để chỉ một sự kiện hoặc màn trình diễn gây ấn tượng mạnh đến mức khiến khán giả cảm thấy như đang chứng kiến một kết thúc (báo tử) của một giai đoạn hay một phong cách. Ca khúc 'Giấy ghi chú tâm nguyện' mang phong cách thanh xuân và ngọt ngào, phù hợp với chủ đề chương trình.","2026-05-30T09:51:01.548241Z",50,27.899,"youtube","Có mỉa mai","Tiêu cực","2026-05-30T09:51:01.548257Z","Màn trình diễn ca khúc 'Giấy ghi chú tâm nguyện' ngọt ngào và trẻ trung của nhóm nghệ sĩ Lý Tiểu Nhiễm, Đường Nghệ Hân và Vương Mông tại vòng Công diễn 1 của chương trình thực tế 'Chị Đẹp Đạp Gió 2026'. Giới thiệu các thành viên trong đội hình (Lý Tiểu Nhiễm, Đường Nghệ Hân, Vương Mông), ý tưởng dàn dựng sân khấu lấy cảm hứng thanh xuân và quá trình luyện tập vất vả trước giờ G. Mở đầu tiết mục với giai điệu nhẹ nhàng, các nghệ sĩ xuất hiện rạng rỡ trong trang phục dễ thương, mang lại không khí trong trẻo và hoài niệm cho khán giả. Đoạn cao trào của ca khúc phô diễn sự kết hợp giọng hát hòa quyện, vũ đạo đồng đều và các khoảnh khắc tương tác ngọt ngào giữa các tỷ tỷ trên sân khấu. Phần kết thúc tiết mục trong tiếng reo hò cổ vũ của khán giả tại trường quay, nhận xét từ ban giám khảo và màn reaction đầy hào hứng của các nghệ sĩ khác từ phòng chờ.","Sự kết hợp giữa các nghệ sĩ Lý Tiểu Nhiễm, Đường Nghệ Hân; phong cách biểu diễn trẻ trung, mang tính giải trí thuần túy.","yM8XxAwUM_M","positive","GIẤY GHI CHÚ TÂM NGUYỆN","https://www.youtube.com/watch?v=yM8XxAwUM_M"
